Time,O3,CO,NOx,SO2,NO,UV_A,UV_B,Radiation,WS,Temp,RH,ToL,Total_flux,BLH,SO4,NO3,NH4,OA,CL,BC,Methanol,Acetonitrile,Acetaldehyde,Ethanol,Acetone,Acetic_acid,Isoprene,Methacrolein,Methyl_ethyl_ketone,Benzene,Monoterpene_frag,Methylbutenol,Toluene,Monoterpene
2020-09-19 10:00:00,24.09,141.375,0.03,0.0025,0.075,16.33728,0.27725,345.99509,6.501696786,10.4755,63.83932,12.5,203.38196,1311.0916,0.100873,0.0604738,-0.267776,0.042862,0.0202434,0.012,,,,,,,,,,,,,,
2020-09-19 11:00:00,26.025,127.12,0.15,0.005,0.075,18.07199,0.3294,384.68027,6.450880172,11.39817,56.60668,12.66666667,216.87846,1248.538,0.0554682,0.0331304,0.133435,0.472026,0.00288904,0.027,,,,,,,,,,,,,,
2020-09-19 12:00:00,26.36,144.2,0.045,-0.01,-0.045,19.74193,0.36616,416.84602,6.85869,11.84833,53.92113,13.0,265.34586,992.4613,0.155559,0.00139639,0.219604,0.12,0.0258808,0.027,,,,,,,,,,,,,,
2020-09-19 13:00:00,26.355,127.245,0.18,0.025,0.055,16.15144,0.30149,319.10401,5.814180678,11.84117,53.20901,13.33333333,171.47535,1118.4519,0.261836,0.00683714,-0.0119108,0.27001,0.037116,0.034,,,,,,,,,,,,,,
2020-09-19 14:00:00,26.765,142.3,0.07,-0.025,0.045,17.88179,0.26282,473.79173,5.862883667,12.62683,50.27335,13.83333333,261.97765,1318.6398,0.218912,0.0246198,-0.233452,0.787172,0.0131717,0.037,,,,,,,,,,,,,,
2020-09-19 15:00:00,27.02,143.11,0.05,0.01,0.045,11.20228,0.15066,233.27249,6.220730175,11.81267,51.44043,13.83333333,155.05354,1530.6719,0.0150618,0.0105564,0.0311186,-0.0692174,0.0450534,0.037,,,,,,,,,,,,,,
2020-09-19 16:00:00,27.885,141.445,0.085,0.015,0.085,7.07156,0.07785,92.84755,6.152252321,11.13233,48.28195,14.0,-0.19859,1444.3494,0.0599744,0.0122931,0.0137418,0.228908,0.0394132,0.087,,,,,,,,,,,,,,
2020-09-19 17:00:00,26.155,141.825,-0.0475,0.0125,0.02,3.49169,0.02715,77.66052,4.405060714,10.43017,53.99658,13.16666667,2.38908,1263.7548,0.151099,0.0143557,0.09414,0.218796,0.028053,0.093,,,,,,,,,,,,,,
2020-09-19 18:00:00,24.92,133.805,0.24,0.0325,0.105,0.53224,0.00334,4.96934,5.453234737,9.274,58.55986,13.0,-40.71507,778.34143,0.113375,0.0398714,0.140479,-0.228954,0.0116989,0.093,,,,,,,,,,,,,,
2020-09-19 19:00:00,23.51,149.82,0.15,0.0075,0.03,0.02269,-0.00115,-1.96423,5.572659091,8.1585,65.55973,13.33333333,-56.91629,353.31366,0.0769538,-0.00174952,-0.522226,1.10469,0.034335,0.132,,,,,,,,,,,,,,
2020-09-19 20:00:00,22.15,140.365,0.15,0.0125,0.05,0.01859,-0.00126,-1.78364,5.496233137,7.367,68.94918,13.5,-46.53742,308.46613,0.0661872,0.0627678,-0.20561,0.239536,0.0351054,0.143,,,,,,,,,,,,,,
2020-09-19 21:00:00,21.19,141.435,0.38,0.0325,0.06,0.02486,-0.00109,-1.72177,6.136430526,7.10883,73.34319,13.83333333,-51.92067,261.37024,0.135037,0.0480152,0.502784,0.673158,0.0110455,0.143,,,,,,,,,,,,,,
2020-09-19 22:00:00,20.875,141.825,0.34,-0.015,0.1,0.02397,-0.00113,-1.48374,5.936361154,7.06783,79.86648,14.33333333,-49.14055,229.45093,0.178019,0.0401018,-0.109534,0.559084,-0.00182533,0.117,,,,,,,,,,,,,,
2020-09-19 23:00:00,20.68,142.215,0.265,0.01,-0.03,0.02465,-0.00116,-1.54544,5.632621579,6.62867,84.84856,14.83333333,-55.27584,211.38342,0.134071,0.0325774,-0.203904,0.95975,0.0141442,0.113,,,,,,,,,,,,,,
2020-09-20 00:00:00,18.75,136.385,0.345,-0.01,0.0,0.01555,-0.00162,-0.75939,4.807083966,5.85567,87.59207,14.83333333,-41.83896,216.56274,0.0111807,0.0603334,-0.107327,0.346752,0.0178411,0.113,,,,,,,,,,,,,,
2020-09-20 01:00:00,17.265,137.775,0.095,0.0,-0.065,0.00995,-0.00182,-0.71748,4.779175714,5.2755,89.66837,16.0,-24.98172,199.65967,0.0980954,0.0387088,0.126895,0.938086,0.0050451,0.101,,,,,,,,,,,,,,
2020-09-20 02:00:00,15.72,141.345,0.06,0.0075,0.03,0.01427,-0.00153,-0.605,5.4629575,5.032,92.30499,17.16666667,-20.72177,177.36414,0.102003,0.0994624,0.356464,0.926222,-0.00518836,0.089,,,,,,,,,,,,,,
2020-09-20 03:00:00,13.785,137.675,0.375,-0.01,-0.01,0.02618,-0.0013,-0.04714,5.532250847,4.77667,96.04298,18.0,-19.57266,160.07068,-0.00104516,0.105819,-0.125729,0.940038,0.00559124,0.089,,,,,,,,,,,,,,
2020-09-20 04:00:00,13.78,137.51,0.195,-0.005,-0.025,0.02187,-0.00135,0.27149,5.30998,4.789,96.09047,18.16666667,-17.95966,163.45325,0.185107,0.0924768,0.180932,1.29043,0.0130801,0.074,,,,,,,,,,,,,,
2020-09-20 05:00:00,12.775,141.105,0.305,0.0,0.02,0.06206,-0.00091,1.10187,5.291470508,4.6325,97.71693,17.83333333,-24.87732,201.04211,0.119989,0.0659358,0.0947448,1.42235,-0.0244194,0.083,,,,,,,,,,,,,,
2020-09-20 06:00:00,12.76,136.595,0.67,0.02,0.05,1.44878,0.01026,30.70441,5.701695,4.4625,98.2323,18.83333333,-26.46403,200.91528,0.145819,0.0957804,0.316718,1.17427,-0.021012,0.083,,,,,,,,,,,,,,
2020-09-20 07:00:00,13.67,124.855,0.815,-0.005,0.09,5.01648,0.04675,127.22076,5.619895,5.09533,98.82453,18.66666667,-0.47074,228.9906,0.160544,0.0563556,0.330556,0.894798,0.0103779,0.12,,,,,,,,,,,,,,
2020-09-20 08:00:00,15.005,130.105,0.53,0.005,0.12,9.36411,0.11578,222.66514,4.739635667,6.47433,99.10963,17.33333333,51.84478,328.1847,0.117872,0.0916134,-0.004652,0.901018,-0.0302558,0.033,,,,,,,,,,,,,,
2020-09-20 20:00:00,22.845,145.17,0.365,0.0075,-0.06,0.03602,-0.00087,2.35977,6.0375,10.59117,82.72812,30.33333333,-18.23372,805.1703,0.177177,0.137253,0.127188,2.40926,-0.0125079,0.133,,,,,,,,,,,,,,
2020-09-20 21:00:00,22.33,142.325,0.685,0.0025,-0.05,0.03313,-0.00098,1.8443,5.9497125,10.42983,84.82852,24.5,-13.77561,784.91705,0.0866276,0.18772,0.438114,2.15416,0.0132283,0.133,,,,,,,,,,,,,,
2020-09-21 04:00:00,27.38,130.735,0.125,-0.0025,0.045,0.01158,-0.00192,-0.76933,6.073214833,6.90683,77.41254,13.33333333,-54.08569,687.5696,0.0697442,0.0543668,-0.0060045,0.30135,0.046024,0.032,,,,,,,,,,,,,,
2020-09-21 05:00:00,26.925,133.515,0.115,-0.0025,0.0,0.04193,-0.00163,0.00903,6.408412667,6.3635,79.56654,12.5,-61.03848,557.77625,0.0250742,0.0455772,0.0336816,0.945004,0.0107096,0.029,,,,,,,,,,,,,,
2020-09-21 06:00:00,26.09,137.005,0.2925,0.0,-0.04,1.34546,0.00917,27.04144,6.8437015,6.12533,81.5762,13.0,-38.17821,476.86475,0.035939,0.0691592,-0.113352,0.129132,-0.0186307,0.029,,,,,,,,,,,,,,
2020-09-21 07:00:00,26.155,124.685,0.2525,-0.01,0.095,4.96176,0.04761,129.64558,6.2893415,7.1755,77.18347,30.66666667,3.78822,457.2829,0.150518,0.0672584,0.0218854,0.026427,0.00166053,0.028,,,,,,,,,,,,,,
2020-09-22 08:00:00,22.455,109.095,0.385,-0.0175,0.05,7.0961,0.0946,130.01368,4.537834167,11.29717,92.30504,14.66666667,31.09553,431.8114,0.259652,0.148133,0.048133,1.54934,0.0109263,0.113,,,,,,,,,,,,,,
2020-09-22 09:00:00,22.83,118.035,0.55,0.0075,0.21,10.0413,0.1754,173.70748,4.11660678,11.639,89.66862,14.16666667,60.81151,519.004,0.351586,0.137507,0.32686,1.08557,0.00993448,0.113,,,,,,,,,,,,,,
2020-09-22 10:00:00,23.835,115.835,0.52,0.0075,0.085,11.73513,0.24697,192.87173,3.83641,12.11333,84.42429,14.5,119.72696,700.9429,0.25791,0.10804,-0.137924,1.65224,0.0286076,0.073,,,,,,,,,,,,,,
2020-09-22 11:00:00,25.14,123.78,0.315,0.0275,0.11,16.24777,0.34674,323.783,4.2810904,12.68686,78.53189,14.66666667,252.07529,754.24005,0.233358,0.104338,-0.152648,1.47915,0.0294888,0.07,,,,,,,,,,,,,,
2020-09-22 12:00:00,25.97,122.545,0.26,-0.005,0.055,13.26171,0.28715,237.07566,4.992823051,13.30117,73.60989,15.16666667,145.74892,698.98737,0.0508372,0.123787,-0.283788,1.91589,-0.0115231,0.07,,,,,,,,,,,,,,
2020-09-22 13:00:00,26.57,126.275,0.26,-0.01,0.045,10.18591,0.23413,143.98018,4.739828814,13.00333,74.24145,15.66666667,36.98273,839.9756,0.189596,0.0918832,0.476136,1.59741,-0.00845622,0.066,,,,,,,,,,,,,,
2020-09-22 14:00:00,26.78,126.66,0.19,0.0,0.095,14.31586,0.2589,293.99785,5.215245833,13.69983,72.31677,16.5,130.01739,1139.935,0.148801,0.0769298,0.602742,1.08798,0.0407634,0.067,,,,,,,,,,,,,,
2020-09-22 15:00:00,28.32,115.15,0.285,0.0,0.15,12.38866,0.16868,306.50845,5.546545,14.48417,64.74929,17.33333333,253.37425,1098.5626,0.24766,0.120729,-0.0916866,1.61031,0.001713,0.067,,,,,,,,,,,,,,
2020-09-22 16:00:00,29.45,132.24,0.19,0.0025,-0.025,6.05127,0.06664,109.67076,4.876445254,13.659,59.90344,18.5,37.5522,933.95496,-0.0325196,0.0967018,0.0204136,1.35057,-0.00129885,0.093,,,,,,,,,,,,,,
2020-10-13 22:00:00,19.29,154.615,0.46,-0.0075,-0.04,0.00528,-0.00068,0.40047,5.009722373,5.91567,98.58123,69.33333333,-15.5199,549.2562,-0.014176,0.0921074,0.293514,0.339006,-0.00150154,0.081,,,,,,,,,,,,,,
2020-10-14 16:00:00,19.675,155.405,0.2325,0.0175,0.08,0.94238,0.00826,13.86025,3.337538167,2.17967,99.88784,66.66666667,4.77674,607.81836,0.166016,0.0356292,0.29581,0.417626,-0.0135854,0.055,,,,,,,,,,,,,,
2020-10-14 17:00:00,18.91,159.035,0.16,0.01,0.04,0.02969,0.00035,1.11655,3.3273215,1.95883,99.84135,52.33333333,-5.74039,604.7012,0.20346,0.0277826,0.501636,-0.0165619,0.00345806,0.039,,,,,,,,,,,,,,
2020-10-14 18:00:00,18.795,153.965,0.24,0.0075,0.05,-0.05631,-0.00158,0.52851,2.820131695,1.77267,99.7556,57.16666667,3.5438,614.96954,0.0968244,0.0278352,-0.576844,1.05684,0.0142004,0.039,,,,,,,,,,,,,,
2020-10-14 19:00:00,20.185,161.31,0.115,-0.01,0.04,-0.04645,-0.00133,1.00149,3.46144339,1.55633,97.49585,72.66666667,-9.85512,649.6252,0.0442912,0.0314894,0.263278,0.777944,-0.0196341,0.05,,,,,,,,,,,,,,
2020-10-14 20:00:00,19.41,160.715,0.065,-0.0075,0.04,-0.04506,-0.00112,1.46693,2.787628333,1.24233,94.3118,44.0,-3.58901,680.7603,0.0652582,-0.0001826,-0.0882674,0.531758,-0.00331602,0.04,,,,,,,,,,,,,,
2020-10-14 21:00:00,21.02,154.855,0.06,-0.0125,0.05,-0.02299,-0.00063,1.46335,2.535698421,1.04033,93.09712,46.0,-0.98201,656.0796,0.0773328,0.0598926,-0.027347,0.683692,-0.00602632,0.04,,,,,,,,,,,,,,
2020-10-14 22:00:00,21.0,159.335,0.175,0.005,0.01,-0.00791,-0.00043,1.19326,1.976320169,0.65117,93.46666,52.5,-5.52888,571.6591,0.065182,0.0549006,-0.102567,0.707212,-0.0301556,0.036,,,,,,,,,,,,,,
2020-10-14 23:00:00,18.395,157.78,0.16,-0.005,0.01,-0.06488,-0.00192,-0.58893,2.918509649,-0.1285,93.94979,39.33333333,-23.56785,493.3263,0.0681976,0.0281012,-0.313718,0.667026,0.0221808,0.032,,,,,,,,,,,,,,
2020-10-15 00:00:00,17.15,163.92,0.115,0.015,0.02,-0.07113,-0.00219,-2.30379,3.237102241,-0.521,93.79226,42.33333333,-19.49573,362.8083,0.150198,0.040209,0.278728,0.44336,-0.011617,0.032,,,,,,,,,,,,,,
2020-10-15 01:00:00,17.105,162.18,0.115,0.01,-0.02,-0.06984,-0.00219,-2.43344,3.366561964,-0.66767,90.48711,81.0,-8.16856,339.63116,0.104116,-0.0038567,0.470628,0.44816,0.0077147,0.022,,,,,,,,,,,,,,
2020-10-15 02:00:00,16.575,160.86,0.1375,0.0225,-0.06,-0.07497,-0.00215,-2.97715,4.1894545,-0.80283,81.69507,80.16666667,-17.10862,312.67145,0.223872,0.029702,0.181813,0.92865,-0.0095374,0.077,,,,,,,,,,,,,,
2020-10-15 03:00:00,14.12,159.26,0.0425,-0.025,0.01,-0.0723,-0.00221,-2.62521,3.218664,-1.16333,77.47595,88.16666667,-32.40702,277.625,-0.0025,0.0358656,-0.469808,0.467208,0.0054334,0.077,,,,,,,,,,,,,,
2020-10-15 04:00:00,14.455,158.505,0.3425,-0.01,-0.01,-0.07391,-0.00238,-1.31513,3.116830167,-1.4005,77.95294,88.16666667,-19.53088,259.0122,0.102365,0.0545294,0.0978418,0.290642,-0.00939444,0.255,,,,,,,,,,,,,,
2020-10-15 05:00:00,15.305,157.95,0.435,-0.005,0.01,-0.07312,-0.0025,-0.88609,3.9522485,-1.30933,75.308,87.66666667,-31.23808,254.61798,0.0326004,0.048881,-0.0255226,0.209338,0.0202512,0.245,,,,,,,,,,,,,,
2020-10-15 06:00:00,16.89,165.685,0.42,0.0,0.05,-0.03432,-0.00217,-0.9353,4.403401071,-1.11267,74.03632,87.5,-28.24153,259.72668,0.0581588,0.0831896,0.260128,0.53576,0.0164785,0.245,,,,,,,,,,,,,,
2020-10-15 07:00:00,14.635,154.81,0.355,0.025,0.0,1.13334,0.00881,23.4931,3.81270717,-1.34067,78.74526,85.66666667,-6.43493,258.5835,0.185596,0.0483126,0.043974,0.678098,0.041353,0.168,,,,,,,,,,,,,,
2020-10-15 08:00:00,18.47,162.58,0.265,0.0375,0.07,4.48285,0.0432,134.43995,4.560787797,-0.37367,85.63059,20.66666667,15.56735,336.75024,0.29097,0.0518666,-0.093622,0.57104,0.0268806,0.207,,,,,,,,,,,,,,
2020-10-15 09:00:00,14.44,155.49,0.875,0.005,0.165,5.20859,0.06346,105.59738,4.309433,-0.30267,96.67684,19.66666667,22.34231,453.35724,0.215588,0.0514894,0.398624,0.176586,0.0098146,0.207,,,,,,,,,,,,,,
2020-10-15 10:00:00,14.005,158.25,0.515,0.0225,0.19,6.82051,0.09792,124.58144,3.550466167,0.3715,99.16206,19.83333333,13.55257,510.05316,0.288286,0.101631,-0.1152,0.463066,0.0441482,0.163,,,,,,,,,,,,,,
2020-10-15 11:00:00,13.71,167.845,1.855,0.005,0.415,8.35427,0.1274,156.93537,3.944545667,1.34833,99.58423,18.83333333,54.78703,523.2,0.509666,0.143715,0.187376,0.719872,0.0355006,0.596,,,,,,,,,,,,,,
2020-10-15 12:00:00,18.515,146.97,1.12,0.0025,0.405,12.1743,0.17703,288.38901,4.571966333,3.39033,99.71203,20.0,110.17481,377.26257,0.509666,0.143715,0.187376,0.719872,0.0355006,0.596,,,,,,,,,,,,,,
2020-10-15 13:00:00,21.895,153.24,0.74,0.0425,0.195,9.83758,0.13895,195.58221,4.451488833,4.227,98.925,20.16666667,75.99647,470.50537,0.509666,0.143715,0.187376,0.719872,0.0355006,0.596,,,,,,,,,,,,,,
2020-10-15 14:00:00,22.46,148.95,0.67,0.01,0.11,7.00271,0.08522,138.00863,3.960676333,4.33333,93.50571,20.66666667,51.16786,525.55786,0.509666,0.143715,0.187376,0.719872,0.0355006,0.596,,,,,,,,,,,,,,
2020-10-15 15:00:00,25.265,143.025,0.665,-0.0075,0.145,4.74646,0.04807,84.95547,4.828053,4.12517,87.51176,22.16666667,-0.28481,597.044,0.451468,0.0709446,0.282426,0.53286,0.0144608,0.123,,,,,,,,,,,,,,
2020-10-15 16:00:00,23.79,140.34,0.745,0.02,0.025,1.02178,0.00852,14.09755,4.066428136,3.90983,89.2066,22.0,-14.43424,643.09375,0.147466,0.0524396,-0.436438,0.78563,0.0075771,0.048,,,,,,,,,,,,,,
2020-10-15 17:00:00,32.175,142.95,0.225,-0.005,0.035,0.05438,0.00034,0.87105,4.715747,3.201,87.69994,18.33333333,-31.11092,523.6287,0.153891,0.0359412,-0.411,1.16942,-0.00454236,0.069,,,,,,,,,,,,,,
2020-10-15 18:00:00,31.23,152.345,0.31,0.0125,0.015,-0.02592,-0.00116,-1.11336,5.074665667,3.135,89.07509,18.0,-41.50606,484.54535,0.32582,0.0439532,0.178184,0.35279,-0.0065685,0.069,,,,,,,,,,,,,,
2020-10-15 19:00:00,30.01,144.73,0.41,0.005,-0.02,-0.031,-0.00092,0.36761,4.753874828,3.09267,90.09886,18.33333333,-20.13717,448.67725,0.156031,0.0552962,-0.292994,0.295402,0.0214684,0.039,,,,,,,,,,,,,,
2020-10-15 20:00:00,31.675,144.895,0.2875,0.0,0.025,-0.02291,-0.00114,0.04759,4.808328475,3.096,89.41154,18.83333333,-24.12403,498.29956,0.176338,0.0256274,0.551572,0.953172,-0.00263034,0.055,,,,,,,,,,,,,,
2020-10-15 21:00:00,30.625,144.64,0.09,-0.005,0.0925,-0.02991,-0.00109,-0.97204,3.981368814,2.74167,93.33459,20.16666667,-24.15894,515.4834,0.182935,0.039106,0.336934,0.0862478,0.0131445,0.055,,,,,,,,,,,,,,
2020-10-15 22:00:00,29.17,147.995,-0.025,-0.0025,0.01,-0.02855,-0.001,0.07902,3.7318895,2.50783,94.05505,38.5,-10.57532,493.72675,0.181984,0.0162975,0.381764,0.630932,-0.00048154,0.033,,,,,,,,,,,,,,
2020-10-15 23:00:00,29.295,151.605,0.175,-0.01,-0.015,-0.02715,-0.0012,0.27334,3.913241186,2.317,93.16035,22.5,-23.02419,457.96582,-0.0381854,0.0255376,-0.028269,0.343634,0.035031,0.049,,,,,,,,,,,,,,
2020-10-16 00:00:00,29.59,146.255,0.0675,-0.0025,0.0,-0.0108,-0.00091,0.8543,3.835003158,2.253,92.18025,27.66666667,-20.60886,421.56183,0.128601,0.045369,-0.213866,0.369726,0.00723792,0.049,,,,,,,,,,,,,,
2020-10-16 01:00:00,29.295,147.895,0.1075,0.0025,0.015,-0.00997,-0.00099,1.13862,3.741736167,2.31517,91.02335,27.83333333,-17.41136,368.18842,0.0254688,0.0233038,0.508546,-0.10259,0.00703736,0.059,,,,,,,,,,,,,,
2020-10-16 02:00:00,29.52,143.74,0.225,0.0025,-0.025,-0.01469,-0.00138,0.30571,4.518986552,1.996,92.34992,28.16666667,-42.13331,312.5738,0.142013,0.0626534,0.287298,0.221754,0.0135294,0.053,,,,,,,,,,,,,,
2020-10-16 03:00:00,28.14,147.765,0.135,0.0225,0.055,-0.01411,-0.00138,0.81996,4.669265833,1.53517,96.10685,26.33333333,-26.71771,279.15845,0.13385,0.0926856,0.0975426,0.387534,0.0355648,0.053,,,,,,,,,,,,,,
2020-10-16 04:00:00,26.605,149.84,0.1025,0.0,-0.01,-0.01305,-0.00133,1.582,4.147034655,1.07033,97.57382,30.33333333,-20.14086,277.98157,0.16052,0.0448448,-0.055517,0.324372,0.0366018,0.109,,,,,,,,,,,,,,
2020-10-16 05:00:00,23.205,145.66,0.285,-0.0025,0.0175,-0.01147,-0.00136,1.43405,3.137153559,0.8895,98.47294,30.83333333,-17.29395,335.82544,0.0562782,0.0798092,0.053284,0.598488,0.0202514,0.088,,,,,,,,,,,,,,
2020-10-16 06:00:00,22.13,148.97,0.37,-0.0125,-0.05,0.00939,-0.0009,2.21587,3.548937167,0.80333,99.06062,29.0,-9.25171,388.53394,0.272984,0.00348654,-0.069263,0.892946,0.0093417,0.088,,,,,,,,,,,,,,
2020-10-16 07:00:00,22.51,154.76,0.39,0.0,0.05,0.64437,0.00486,13.45025,3.858504833,1.01917,99.43689,25.0,-13.62212,413.56866,0.21134,0.137116,-0.166181,0.66251,0.0176814,0.106,,,,,,,,,,,,,,
2020-10-16 08:00:00,25.235,141.56,0.295,0.015,0.12,2.11815,0.02078,35.70267,3.588631,1.78467,99.657,24.0,15.15478,416.172,0.3095,0.127174,-0.30986,0.55606,0.00978752,0.045,,,,,,,,,,,,,,
2020-10-16 09:00:00,24.64,155.245,0.565,0.0025,0.095,5.49803,0.06577,114.37842,3.201496833,2.58867,99.70236,23.66666667,54.68156,435.00153,0.35377,0.0541726,0.208494,0.93505,0.0458806,0.045,,,,,,,,,,,,,,
2020-10-16 10:00:00,27.415,151.16,0.255,-0.0075,0.09,8.20146,0.11542,167.59208,3.629644667,3.4595,94.94994,23.83333333,78.58647,458.68115,0.46276,0.0907192,0.354606,0.65216,0.0731544,0.043,,,,,,,,,,,,,,
2020-10-16 11:00:00,26.885,156.825,0.23,-0.015,0.06,6.62422,0.10092,122.23687,3.768961017,3.917,89.04143,24.33333333,56.83617,544.51965,0.38298,0.05313,-0.175711,-0.120798,0.0195011,0.049,,,,,,,,,,,,,,
2020-10-16 12:00:00,29.485,148.485,0.28,0.005,0.07,9.38741,0.13905,207.50658,3.988798167,4.59183,81.68629,25.5,119.08846,658.5669,0.271426,0.0385826,0.32327,0.349212,0.0513264,0.049,,,,,,,,,,,,,,
2020-10-16 13:00:00,31.24,139.115,0.085,0.01,0.01,6.56228,0.09022,137.34089,3.904148305,4.93917,75.32991,25.33333333,119.77951,908.6648,0.303748,0.0607516,0.77974,0.182596,-0.0144205,0.047,,,,,,,,,,,,,,
2020-10-16 14:00:00,31.375,144.215,0.155,0.0225,-0.01,7.53002,0.0931,161.13327,4.302160333,5.0495,71.83705,24.66666667,104.26241,987.8702,0.409154,0.0808486,0.478402,0.48342,0.0120086,0.072,,,,,,,,,,,,,,
2020-10-16 15:00:00,33.03,153.4,0.355,-0.0075,0.085,4.82817,0.04801,132.18231,4.231621833,5.3845,66.53082,30.16666667,31.46782,901.63934,0.242378,0.0457906,0.00788,0.509086,0.00347734,0.072,,,,,,,,,,,,,,
2020-10-16 16:00:00,31.49,141.82,0.34,0.0025,0.01,1.71376,0.01441,38.28711,4.7151835,4.73417,69.74329,29.5,-26.2709,679.5005,0.362702,0.0397798,0.400446,0.319366,-0.00275488,0.089,,,,,,,,,,,,,,
2020-10-16 17:00:00,29.74,145.895,0.62,0.01,0.035,0.09488,0.00014,-0.92465,4.48471339,3.74583,72.08755,30.5,-31.16036,535.5685,0.166218,0.0333466,0.169345,0.847184,-0.0388108,0.094,,,,,,,,,,,,,,
2020-10-16 18:00:00,28.175,151.845,0.445,0.0675,0.065,0.00119,-0.00077,-3.08215,5.136359667,3.09983,74.09084,27.5,-30.53052,394.52515,0.458058,0.0439656,-0.082396,0.716238,0.00246456,0.094,,,,,,,,,,,,,,
2020-10-16 19:00:00,27.87,149.49,0.38,0.045,-0.045,0.00558,-0.00085,-2.90968,5.462053,2.87917,74.98384,28.33333333,-30.37111,330.44043,0.578926,0.0418962,0.58305,0.21779,-0.00524504,0.211,,,,,,,,,,,,,,
2020-10-16 20:00:00,26.64,156.845,0.525,0.02,0.055,-0.00227,-0.00091,-2.90557,5.95415,2.40333,77.21115,28.83333333,-36.92233,286.39783,0.71333,0.0880548,0.441464,0.75587,0.0276728,0.221,,,,,,,,,,,,,,
2020-10-16 21:00:00,25.83,144.685,0.49,0.02,0.1,0.0072,-0.0006,-3.10968,4.971894444,1.85883,82.03845,27.66666667,-34.00692,223.276,0.656118,0.0734178,-0.23411,0.608144,0.00850458,0.221,,,,,,,,,,,,,,
2020-10-16 22:00:00,22.795,156.975,0.745,-0.0025,0.065,0.00564,-0.00066,-2.81273,5.309945714,0.90233,85.52933,28.0,-13.27187,229.44556,0.697094,0.0823566,0.0073018,0.90298,-0.0081103,0.162,,,,,,,,,,,,,,
2020-10-16 23:00:00,21.84,153.265,0.595,0.0,0.04,0.00644,-0.00063,-2.88284,5.864532264,0.60517,85.82867,28.33333333,-22.67196,225.38007,0.576156,0.0836282,0.273716,0.890336,-0.00973132,0.176,,,,,,,,,,,,,,
2020-10-17 00:00:00,21.505,153.675,0.575,-0.0225,-0.01,-0.00503,-0.00132,-1.81905,5.872630345,0.1815,92.36773,29.16666667,-26.73486,203.76886,0.267308,0.0918906,-0.035392,0.312762,-0.0032977,0.176,,,,,,,,,,,,,,
2020-10-17 01:00:00,22.12,148.67,0.855,-0.015,0.04,-0.01121,-0.00149,-0.67967,6.992402203,0.711,94.33364,25.83333333,-30.80663,222.5628,0.25959,0.12378,0.0750716,0.90943,0.0348022,0.12,,,,,,,,,,,,,,
2020-10-17 02:00:00,23.59,147.865,0.715,-0.025,-0.03,0.00069,-0.00112,0.99049,6.454568167,1.63983,96.73958,24.16666667,-37.32525,254.41052,0.125716,0.0552808,-0.010481,0.709952,0.00533918,0.189,,,,,,,,,,,,,,
2020-10-17 03:00:00,24.925,151.625,0.265,-0.0025,0.025,-0.00128,-0.00095,-0.43791,5.9356745,2.064,96.05601,24.0,-41.83453,295.92273,0.123093,0.091233,-0.281498,1.24819,-0.0171966,0.189,,,,,,,,,,,,,,
2020-10-17 04:00:00,22.915,148.485,0.61,-0.0175,0.02,0.00421,-0.00088,0.37138,6.331346667,1.9315,97.81567,23.66666667,-46.59441,350.84473,-0.0242256,0.0834876,0.420252,0.666836,-0.028131,0.13,,,,,,,,,,,,,,
2020-10-17 05:00:00,24.18,148.21,0.43,0.025,0.045,0.01174,-0.00079,1.7655,5.843280833,2.48,98.73691,22.0,-33.84552,434.73846,0.140383,0.113217,-0.304224,1.22889,0.00790584,0.107,,,,,,,,,,,,,,
2020-10-17 06:00:00,24.38,145.865,0.53,0.0575,0.035,0.01681,-0.00038,1.53544,5.784533833,3.006,99.17073,21.0,-38.93061,503.4013,0.152251,0.110304,-0.105941,1.09805,-0.0183645,0.107,,,,,,,,,,,,,,
2020-10-17 07:00:00,24.37,149.84,0.73,0.0525,0.02,0.55758,0.00466,7.78961,5.881346167,3.51367,99.33307,23.33333333,-29.33653,542.2233,0.152307,0.142113,-0.204988,0.941044,0.0179292,0.209,,,,,,,,,,,,,,
2020-10-17 16:00:00,26.805,149.55,0.435,0.0025,0.035,0.54627,0.0045,11.37475,6.184976102,6.28583,84.87957,21.16666667,-14.26122,761.37335,0.168417,0.0381848,-0.401634,1.1828,0.0100964,0.235,,,,,,,,,,,,,,
2020-10-17 17:00:00,25.845,146.51,0.615,-0.005,0.0,0.05941,-0.00016,1.25833,6.380891833,5.97767,90.9457,21.16666667,-26.7976,758.1451,0.0937918,0.0902748,-0.353646,0.573952,0.0066683,0.195,,,,,,,,,,,,,,
2020-10-17 20:00:00,24.925,149.015,0.5325,0.0925,0.065,0.05303,0.00017,0.28249,5.624890667,5.37417,92.63697,25.16666667,-41.18253,642.05145,0.281126,0.0701422,0.38104,0.694164,0.00215572,0.157,,,,,,,,,,,,,,
2020-10-17 21:00:00,24.7,157.105,0.45,0.0325,0.055,0.04833,0.0004,0.54775,6.449352833,5.141,94.09731,22.33333333,-48.84242,519.046,0.3312,0.063993,0.260848,0.718756,-0.00846668,0.157,,,,,,,,,,,,,,
2020-10-18 00:00:00,33.245,148.305,0.175,-0.02,0.1125,0.0185,-0.00021,0.47569,3.900712586,2.56233,94.11165,23.33333333,-15.58474,316.6996,0.0157141,0.0310898,-0.117437,0.720888,0.00108461,0.014,,,,,,,,,,,,,,
